flightTime,trackId,state,battery,speed
2026-06-04 10:06:49.000,drone_001,CRUISING,72.7,208.86
2026-06-04 10:06:49.000,drone_002,CRUISING,67.7,185.44
2026-06-04 10:06:50.000,drone_001,CRUISING,72.7,194.59
2026-06-04 10:06:50.000,drone_002,CRUISING,67.7,172.67
2026-06-04 10:06:51.000,drone_001,CRUISING,72.6,197.59
2026-06-04 10:06:51.000,drone_002,CRUISING,67.6,177.86
2026-06-04 10:06:52.000,drone_001,CRUISING,72.5,198.54
2026-06-04 10:06:52.000,drone_002,CRUISING,67.5,171.39
2026-06-04 10:06:53.000,drone_001,CRUISING,72.5,192.73
2026-06-04 10:06:53.000,drone_002,CRUISING,67.5,180.42
2026-06-04 10:06:54.000,drone_001,CRUISING,72.4,209.07
2026-06-04 10:06:54.000,drone_002,CRUISING,67.4,187.79
2026-06-04 10:06:55.000,drone_001,CRUISING,72.3,204.97
2026-06-04 10:06:55.000,drone_002,CRUISING,67.3,177.73
2026-06-04 10:06:56.000,drone_001,CRUISING,72.3,196.91
2026-06-04 10:06:56.000,drone_002,CRUISING,67.3,176.41
2026-06-04 10:06:57.000,drone_001,CRUISING,72.2,194.83
2026-06-04 10:06:57.000,drone_002,CRUISING,67.2,185.92
2026-06-04 10:06:58.000,drone_001,CRUISING,72.1,198.91
2026-06-04 10:06:58.000,drone_002,CRUISING,67.1,185.41
2026-06-04 10:06:59.000,drone_001,CRUISING,72.1,207.57
2026-06-04 10:06:59.000,drone_002,CRUISING,67.1,183.98
2026-06-04 10:07:00.000,drone_001,CRUISING,72.0,190.69
2026-06-04 10:07:00.000,drone_002,CRUISING,67.0,182.0
2026-06-04 10:07:01.000,drone_001,CRUISING,71.9,204.77
2026-06-04 10:07:01.000,drone_002,CRUISING,66.9,178.69
2026-06-04 10:07:02.000,drone_001,CRUISING,71.9,206.71
2026-06-04 10:07:02.000,drone_002,CRUISING,66.9,183.91
2026-06-04 10:07:03.000,drone_001,CRUISING,71.8,201.44
2026-06-04 10:07:03.000,drone_002,CRUISING,66.8,172.77
2026-06-04 10:07:04.000,drone_001,CRUISING,71.7,199.73
2026-06-04 10:07:04.000,drone_002,CRUISING,66.7,186.52
2026-06-04 10:07:05.000,drone_001,CRUISING,71.7,202.36
2026-06-04 10:07:05.000,drone_002,CRUISING,66.7,184.12
2026-06-04 10:07:06.000,drone_001,CRUISING,71.6,204.22
2026-06-04 10:07:06.000,drone_002,CRUISING,66.6,188.38
2026-06-04 10:07:07.000,drone_001,CRUISING,71.5,200.03
2026-06-04 10:07:07.000,drone_002,CRUISING,66.5,187.18
2026-06-04 10:07:08.000,drone_001,CRUISING,71.5,206.25
2026-06-04 10:07:08.000,drone_002,CRUISING,66.5,184.43
2026-06-04 10:07:09.000,drone_001,CRUISING,71.4,193.42
2026-06-04 10:07:09.000,drone_002,CRUISING,66.4,179.04
2026-06-04 10:07:10.000,drone_001,CRUISING,71.3,190.92
2026-06-04 10:07:10.000,drone_002,CRUISING,66.3,172.62
2026-06-04 10:07:11.000,drone_001,CRUISING,71.3,207.26
2026-06-04 10:07:11.000,drone_002,CRUISING,66.3,177.93
2026-06-04 10:07:12.000,drone_001,CRUISING,71.2,199.7
2026-06-04 10:07:12.000,drone_002,CRUISING,66.2,171.25
2026-06-04 10:07:13.000,drone_001,CRUISING,71.1,191.07
2026-06-04 10:07:13.000,drone_002,CRUISING,66.1,182.81
2026-06-04 10:07:14.000,drone_001,CRUISING,71.1,197.28
2026-06-04 10:07:14.000,drone_002,CRUISING,66.1,188.4
2026-06-04 10:07:15.000,drone_001,CRUISING,71.0,208.98
2026-06-04 10:07:15.000,drone_002,CRUISING,66.0,177.3
2026-06-04 10:07:16.000,drone_001,CRUISING,70.9,197.05
2026-06-04 10:07:16.000,drone_002,CRUISING,65.9,188.65
2026-06-04 10:07:17.000,drone_001,CRUISING,70.9,208.81
2026-06-04 10:07:17.000,drone_002,CRUISING,65.9,172.38
2026-06-04 10:07:18.000,drone_001,CRUISING,70.8,199.6
2026-06-04 10:07:18.000,drone_002,CRUISING,65.8,188.93
2026-06-04 10:07:19.000,drone_001,CRUISING,70.7,198.06
2026-06-04 10:07:19.000,drone_002,CRUISING,65.7,173.51
2026-06-04 10:07:20.000,drone_001,CRUISING,70.7,206.21
2026-06-04 10:07:20.000,drone_002,CRUISING,65.7,177.99
2026-06-04 10:07:21.000,drone_001,CRUISING,70.6,198.93
2026-06-04 10:07:21.000,drone_002,CRUISING,65.6,177.17
2026-06-04 10:07:22.000,drone_001,CRUISING,70.5,199.38
2026-06-04 10:07:22.000,drone_002,CRUISING,65.5,187.77
2026-06-04 10:07:23.000,drone_001,CRUISING,70.5,192.55
2026-06-04 10:07:23.000,drone_002,CRUISING,65.5,174.11
2026-06-04 10:07:24.000,drone_001,CRUISING,70.4,195.36
2026-06-04 10:07:24.000,drone_002,CRUISING,65.4,180.99
2026-06-04 10:07:25.000,drone_001,CRUISING,70.3,203.02
2026-06-04 10:07:25.000,drone_002,CRUISING,65.3,181.12
2026-06-04 10:07:26.000,drone_001,CRUISING,70.3,198.07
2026-06-04 10:07:26.000,drone_002,CRUISING,65.3,175.53
2026-06-04 10:07:27.000,drone_001,CRUISING,70.2,203.38
2026-06-04 10:07:27.000,drone_002,CRUISING,65.2,185.11
2026-06-04 10:07:28.000,drone_001,CRUISING,70.1,205.74
2026-06-04 10:07:28.000,drone_002,CRUISING,65.1,181.06
2026-06-04 10:07:29.000,drone_001,CRUISING,70.1,192.39
2026-06-04 10:07:29.000,drone_002,CRUISING,65.1,176.89
2026-06-04 10:07:30.000,drone_001,CRUISING,70.0,206.59
2026-06-04 10:07:30.000,drone_002,CRUISING,65.0,177.64
2026-06-04 10:07:31.000,drone_001,CRUISING,69.9,203.28
2026-06-04 10:07:31.000,drone_002,CRUISING,64.9,184.43
2026-06-04 10:07:32.000,drone_001,CRUISING,69.9,203.44
2026-06-04 10:07:32.000,drone_002,CRUISING,64.9,172.89
2026-06-04 10:07:33.000,drone_001,CRUISING,69.8,208.08
2026-06-04 10:07:33.000,drone_002,CRUISING,64.8,180.11
2026-06-04 10:07:34.000,drone_001,CRUISING,69.7,196.41
2026-06-04 10:07:34.000,drone_002,CRUISING,64.7,176.05
2026-06-04 10:07:35.000,drone_001,CRUISING,69.7,202.06
2026-06-04 10:07:35.000,drone_002,CRUISING,64.7,187.31
2026-06-04 10:07:36.000,drone_001,CRUISING,69.6,196.39
2026-06-04 10:07:36.000,drone_002,CRUISING,64.6,188.5
2026-06-04 10:07:37.000,drone_001,CRUISING,69.5,200.01
2026-06-04 10:07:37.000,drone_002,CRUISING,64.5,174.36
2026-06-04 10:07:38.000,drone_001,CRUISING,69.5,204.99
2026-06-04 10:07:38.000,drone_002,CRUISING,64.5,179.12
2026-06-04 10:07:39.000,drone_001,CRUISING,69.4,203.56
2026-06-04 10:07:39.000,drone_002,CRUISING,64.4,181.34
2026-06-04 10:07:40.000,drone_001,CRUISING,69.3,194.74
2026-06-04 10:07:40.000,drone_002,CRUISING,64.3,176.6
2026-06-04 10:07:41.000,drone_001,CRUISING,69.3,192.82
2026-06-04 10:07:41.000,drone_002,CRUISING,64.3,175.25
2026-06-04 10:07:42.000,drone_001,CRUISING,69.2,196.05
2026-06-04 10:07:42.000,drone_002,CRUISING,64.2,181.99
2026-06-04 10:07:43.000,drone_001,CRUISING,69.1,204.27
2026-06-04 10:07:43.000,drone_002,CRUISING,64.1,181.93
2026-06-04 10:07:44.000,drone_001,CRUISING,69.1,207.95
2026-06-04 10:07:44.000,drone_002,CRUISING,64.1,174.18
2026-06-04 10:07:45.000,drone_001,CRUISING,69.0,195.27
2026-06-04 10:07:45.000,drone_002,CRUISING,64.0,186.49
2026-06-04 10:07:46.000,drone_001,CRUISING,68.9,199.03
2026-06-04 10:07:46.000,drone_002,CRUISING,63.9,180.86
2026-06-04 10:07:47.000,drone_001,CRUISING,68.9,199.29
2026-06-04 10:07:47.000,drone_002,CRUISING,63.9,176.24
2026-06-04 10:07:48.000,drone_001,CRUISING,68.8,192.73
2026-06-04 10:07:48.000,drone_002,CRUISING,63.8,182.26
2026-06-04 10:07:49.000,drone_001,CRUISING,68.7,207.76
2026-06-04 10:07:49.000,drone_002,CRUISING,63.7,174.03
2026-06-04 10:07:50.000,drone_001,CRUISING,68.7,195.15
2026-06-04 10:07:50.000,drone_002,CRUISING,63.7,171.88
2026-06-04 10:07:51.000,drone_001,CRUISING,68.6,192.43
2026-06-04 10:07:51.000,drone_002,CRUISING,63.6,182.12
2026-06-04 10:07:52.000,drone_001,CRUISING,68.5,200.2
2026-06-04 10:07:52.000,drone_002,CRUISING,63.5,184.59
2026-06-04 10:07:53.000,drone_001,CRUISING,68.5,195.58
2026-06-04 10:07:53.000,drone_002,CRUISING,63.5,172.16
2026-06-04 10:07:54.000,drone_001,CRUISING,68.4,195.5
2026-06-04 10:07:54.000,drone_002,CRUISING,63.4,179.63
2026-06-04 10:07:55.000,drone_001,CRUISING,68.3,194.39
2026-06-04 10:07:55.000,drone_002,CRUISING,63.3,182.62
2026-06-04 10:07:56.000,drone_001,CRUISING,68.3,194.19
2026-06-04 10:07:56.000,drone_002,CRUISING,63.3,186.77
2026-06-04 10:07:57.000,drone_001,CRUISING,68.2,190.79
2026-06-04 10:07:57.000,drone_002,CRUISING,63.2,180.14
2026-06-04 10:07:58.000,drone_001,CRUISING,68.1,206.03
2026-06-04 10:07:58.000,drone_002,CRUISING,63.1,172.1
2026-06-04 10:07:59.000,drone_001,CRUISING,68.1,191.98
2026-06-04 10:07:59.000,drone_002,CRUISING,63.1,172.48
2026-06-04 10:08:00.000,drone_001,CRUISING,68.0,196.73
2026-06-04 10:08:00.000,drone_002,CRUISING,63.0,187.41
2026-06-04 10:08:01.000,drone_001,CRUISING,67.9,203.72
2026-06-04 10:08:01.000,drone_002,CRUISING,62.9,171.64
2026-06-04 10:08:02.000,drone_001,CRUISING,67.9,209.01
2026-06-04 10:08:02.000,drone_002,CRUISING,62.9,172.72
2026-06-04 10:08:03.000,drone_001,CRUISING,67.8,205.41
2026-06-04 10:08:03.000,drone_002,CRUISING,62.8,178.39
2026-06-04 10:08:04.000,drone_001,CRUISING,67.7,195.67
2026-06-04 10:08:04.000,drone_002,CRUISING,62.7,177.73
2026-06-04 10:08:05.000,drone_001,CRUISING,67.7,204.07
2026-06-04 10:08:05.000,drone_002,CRUISING,62.7,183.08
2026-06-04 10:08:06.000,drone_001,CRUISING,67.6,198.05
2026-06-04 10:08:06.000,drone_002,CRUISING,62.6,177.79
2026-06-04 10:08:07.000,drone_001,CRUISING,67.5,195.97
2026-06-04 10:08:07.000,drone_002,CRUISING,62.5,183.07
2026-06-04 10:08:08.000,drone_001,CRUISING,67.5,197.56
2026-06-04 10:08:08.000,drone_002,CRUISING,62.5,171.94
2026-06-04 10:08:09.000,drone_001,CRUISING,67.4,193.15
2026-06-04 10:08:09.000,drone_002,CRUISING,62.4,174.47
2026-06-04 10:08:10.000,drone_001,CRUISING,67.3,191.95
2026-06-04 10:08:10.000,drone_002,CRUISING,62.3,172.74
2026-06-04 10:08:11.000,drone_001,CRUISING,67.3,200.96
2026-06-04 10:08:11.000,drone_002,CRUISING,62.3,178.35
2026-06-04 10:08:12.000,drone_001,CRUISING,67.2,208.26
2026-06-04 10:08:12.000,drone_002,CRUISING,62.2,185.08
2026-06-04 10:08:13.000,drone_001,CRUISING,67.1,192.16
2026-06-04 10:08:13.000,drone_002,CRUISING,62.1,177.69
2026-06-04 10:08:14.000,drone_001,CRUISING,67.1,198.83
2026-06-04 10:08:14.000,drone_002,CRUISING,62.1,184.09
2026-06-04 10:08:15.000,drone_001,CRUISING,67.0,195.18
2026-06-04 10:08:15.000,drone_002,CRUISING,62.0,175.63
2026-06-04 10:08:16.000,drone_001,CRUISING,66.9,207.34
2026-06-04 10:08:16.000,drone_002,CRUISING,61.9,179.43
2026-06-04 10:08:17.000,drone_001,CRUISING,66.9,202.39
2026-06-04 10:08:17.000,drone_002,CRUISING,61.9,173.8
2026-06-04 10:08:18.000,drone_001,CRUISING,66.8,209.36
2026-06-04 10:08:18.000,drone_002,CRUISING,61.8,182.68
2026-06-04 10:08:19.000,drone_001,CRUISING,66.7,193.17
2026-06-04 10:08:19.000,drone_002,CRUISING,61.7,177.76
2026-06-04 10:08:20.000,drone_001,CRUISING,66.7,197.94
2026-06-04 10:08:20.000,drone_002,CRUISING,61.7,185.96
2026-06-04 10:08:21.000,drone_001,CRUISING,66.6,199.83
2026-06-04 10:08:21.000,drone_002,CRUISING,61.6,179.15
2026-06-04 10:08:22.000,drone_001,CRUISING,66.5,199.09
2026-06-04 10:08:22.000,drone_002,CRUISING,61.5,172.12
2026-06-04 10:08:23.000,drone_001,CRUISING,66.5,190.23
2026-06-04 10:08:23.000,drone_002,CRUISING,61.5,181.23
2026-06-04 10:08:24.000,drone_001,CRUISING,66.4,203.08
2026-06-04 10:08:24.000,drone_002,CRUISING,61.4,181.37
2026-06-04 10:08:25.000,drone_001,CRUISING,66.3,197.64
2026-06-04 10:08:25.000,drone_002,CRUISING,61.3,188.81
2026-06-04 10:08:26.000,drone_001,CRUISING,66.3,191.7
2026-06-04 10:08:26.000,drone_002,CRUISING,61.3,179.32
2026-06-04 10:08:27.000,drone_001,CRUISING,66.2,192.7
2026-06-04 10:08:27.000,drone_002,CRUISING,61.2,175.12
2026-06-04 10:08:28.000,drone_001,CRUISING,66.1,193.71
2026-06-04 10:08:28.000,drone_002,CRUISING,61.1,184.16
2026-06-04 10:08:29.000,drone_001,CRUISING,66.1,190.45
2026-06-04 10:08:29.000,drone_002,CRUISING,61.1,185.04
2026-06-04 10:08:30.000,drone_001,CRUISING,66.0,206.09
2026-06-04 10:08:30.000,drone_002,CRUISING,61.0,184.05
2026-06-04 10:08:31.000,drone_001,CRUISING,65.9,201.87
2026-06-04 10:08:31.000,drone_002,CRUISING,60.9,184.47
2026-06-04 10:08:32.000,drone_001,CRUISING,65.9,207.22
2026-06-04 10:08:32.000,drone_002,CRUISING,60.9,182.39
2026-06-04 10:08:33.000,drone_001,CRUISING,65.8,205.26
2026-06-04 10:08:33.000,drone_002,CRUISING,60.8,181.95
2026-06-04 10:08:34.000,drone_001,CRUISING,65.7,207.22
2026-06-04 10:08:34.000,drone_002,CRUISING,60.7,180.91
2026-06-04 10:08:35.000,drone_001,CRUISING,65.7,206.97
2026-06-04 10:08:35.000,drone_002,CRUISING,60.7,173.55
2026-06-04 10:08:36.000,drone_001,CRUISING,65.6,206.01
2026-06-04 10:08:36.000,drone_002,CRUISING,60.6,180.72
2026-06-04 10:08:37.000,drone_001,CRUISING,65.5,194.27
2026-06-04 10:08:37.000,drone_002,CRUISING,60.5,179.42
2026-06-04 10:08:38.000,drone_001,CRUISING,65.5,201.08
2026-06-04 10:08:38.000,drone_002,CRUISING,60.5,186.25
2026-06-04 10:08:39.000,drone_001,CRUISING,65.4,202.12
2026-06-04 10:08:39.000,drone_002,CRUISING,60.4,180.64
2026-06-04 10:08:40.000,drone_001,CRUISING,65.3,199.42
2026-06-04 10:08:40.000,drone_002,CRUISING,60.3,177.98
2026-06-04 10:08:41.000,drone_001,CRUISING,65.3,195.79
2026-06-04 10:08:41.000,drone_002,CRUISING,60.3,181.56
2026-06-04 10:08:42.000,drone_001,CRUISING,65.2,198.08
2026-06-04 10:08:42.000,drone_002,CRUISING,60.2,181.29
2026-06-04 10:08:43.000,drone_001,CRUISING,65.1,198.38
2026-06-04 10:08:43.000,drone_002,CRUISING,60.1,173.59
2026-06-04 10:08:44.000,drone_001,CRUISING,65.1,190.39
2026-06-04 10:08:44.000,drone_002,CRUISING,60.1,185.73
2026-06-04 10:08:45.000,drone_001,CRUISING,65.0,192.53
2026-06-04 10:08:45.000,drone_002,CRUISING,60.0,183.19
2026-06-04 10:08:46.000,drone_001,CRUISING,64.9,198.75
2026-06-04 10:08:46.000,drone_002,CRUISING,59.9,186.65
2026-06-04 10:08:47.000,drone_001,CRUISING,64.9,198.04
2026-06-04 10:08:47.000,drone_002,CRUISING,59.9,175.24
2026-06-04 10:08:48.000,drone_001,CRUISING,64.8,197.83
2026-06-04 10:08:48.000,drone_002,CRUISING,59.8,172.68
2026-06-04 10:08:49.000,drone_001,CRUISING,64.7,207.07
2026-06-04 10:08:49.000,drone_002,CRUISING,59.7,187.59
2026-06-04 10:08:50.000,drone_001,CRUISING,64.7,200.11
2026-06-04 10:08:50.000,drone_002,CRUISING,59.7,185.63
2026-06-04 10:08:51.000,drone_001,CRUISING,64.6,194.29
2026-06-04 10:08:51.000,drone_002,CRUISING,59.6,178.41
2026-06-04 10:08:52.000,drone_001,CRUISING,64.5,209.61
2026-06-04 10:08:52.000,drone_002,CRUISING,59.5,188.74
2026-06-04 10:08:53.000,drone_001,CRUISING,64.5,202.54
2026-06-04 10:08:53.000,drone_002,CRUISING,59.5,182.46
2026-06-04 10:08:54.000,drone_001,CRUISING,64.4,198.88
2026-06-04 10:08:54.000,drone_002,CRUISING,59.4,186.86
2026-06-04 10:08:55.000,drone_001,CRUISING,64.3,203.35
2026-06-04 10:08:55.000,drone_002,CRUISING,59.3,187.17
2026-06-04 10:08:56.000,drone_001,CRUISING,64.3,190.11
2026-06-04 10:08:56.000,drone_002,CRUISING,59.3,173.57
2026-06-04 10:08:57.000,drone_001,CRUISING,64.2,203.23
2026-06-04 10:08:57.000,drone_002,CRUISING,59.2,173.33
2026-06-04 10:08:58.000,drone_001,CRUISING,64.1,202.88
2026-06-04 10:08:58.000,drone_002,CRUISING,59.1,173.47
2026-06-04 10:08:59.000,drone_001,CRUISING,64.1,199.53
2026-06-04 10:08:59.000,drone_002,CRUISING,59.1,171.87
2026-06-04 10:09:00.000,drone_001,CRUISING,64.0,195.73
2026-06-04 10:09:00.000,drone_002,CRUISING,59.0,185.92
2026-06-04 10:09:01.000,drone_001,CRUISING,63.9,204.2
2026-06-04 10:09:01.000,drone_002,CRUISING,58.9,187.63
2026-06-04 10:09:02.000,drone_001,CRUISING,63.9,209.06
2026-06-04 10:09:02.000,drone_002,CRUISING,58.9,179.35
2026-06-04 10:09:03.000,drone_001,CRUISING,63.8,199.29
2026-06-04 10:09:03.000,drone_002,CRUISING,58.8,176.49
2026-06-04 10:09:04.000,drone_001,CRUISING,63.7,196.76
2026-06-04 10:09:04.000,drone_002,CRUISING,58.7,175.84
2026-06-04 10:09:05.000,drone_001,CRUISING,63.7,207.44
2026-06-04 10:09:05.000,drone_002,CRUISING,58.7,172.24
2026-06-04 10:09:06.000,drone_001,CRUISING,63.6,194.45
2026-06-04 10:09:06.000,drone_002,CRUISING,58.6,175.89
2026-06-04 10:09:07.000,drone_001,CRUISING,63.5,209.24
2026-06-04 10:09:07.000,drone_002,CRUISING,58.5,188.16
2026-06-04 10:09:08.000,drone_001,CRUISING,63.5,199.63
2026-06-04 10:09:08.000,drone_002,CRUISING,58.5,179.9
2026-06-04 10:09:09.000,drone_001,CRUISING,63.4,199.92
2026-06-04 10:09:09.000,drone_002,CRUISING,58.4,188.9
2026-06-04 10:09:10.000,drone_001,CRUISING,63.3,195.42
2026-06-04 10:09:10.000,drone_002,CRUISING,58.3,184.82
2026-06-04 10:09:11.000,drone_001,CRUISING,63.3,203.52
2026-06-04 10:09:11.000,drone_002,CRUISING,58.3,183.84
2026-06-04 10:09:12.000,drone_001,CRUISING,63.2,208.18
2026-06-04 10:09:12.000,drone_002,CRUISING,58.2,183.98
2026-06-04 10:09:13.000,drone_001,CRUISING,63.1,204.74
2026-06-04 10:09:13.000,drone_002,CRUISING,58.1,171.1
2026-06-04 10:09:14.000,drone_001,CRUISING,63.1,199.85
2026-06-04 10:09:14.000,drone_002,CRUISING,58.1,188.48
2026-06-04 10:09:15.000,drone_001,CRUISING,63.0,193.38
2026-06-04 10:09:15.000,drone_002,CRUISING,58.0,183.19
2026-06-04 10:09:16.000,drone_001,CRUISING,62.9,203.27
2026-06-04 10:09:16.000,drone_002,CRUISING,57.9,172.15
2026-06-04 10:09:17.000,drone_001,CRUISING,62.9,206.41
2026-06-04 10:09:17.000,drone_002,CRUISING,57.9,187.23
2026-06-04 10:09:18.000,drone_001,CRUISING,62.8,204.96
2026-06-04 10:09:18.000,drone_002,CRUISING,57.8,184.84
2026-06-04 10:09:19.000,drone_001,CRUISING,62.7,204.51
2026-06-04 10:09:19.000,drone_002,CRUISING,57.7,181.23
2026-06-04 10:09:20.000,drone_001,CRUISING,62.7,197.73
2026-06-04 10:09:20.000,drone_002,CRUISING,57.7,179.23
2026-06-04 10:09:21.000,drone_001,CRUISING,62.6,193.25
2026-06-04 10:09:21.000,drone_002,CRUISING,57.6,180.25
2026-06-04 10:09:22.000,drone_001,CRUISING,62.5,205.62
2026-06-04 10:09:22.000,drone_002,CRUISING,57.5,178.06
2026-06-04 10:09:23.000,drone_001,CRUISING,62.5,209.97
2026-06-04 10:09:23.000,drone_002,CRUISING,57.5,178.22
2026-06-04 10:09:24.000,drone_001,CRUISING,62.4,194.65
2026-06-04 10:09:24.000,drone_002,CRUISING,57.4,175.36
2026-06-04 10:09:25.000,drone_001,CRUISING,62.3,200.35
2026-06-04 10:09:25.000,drone_002,CRUISING,57.3,186.21
2026-06-04 10:09:26.000,drone_001,CRUISING,62.3,195.95
2026-06-04 10:09:26.000,drone_002,CRUISING,57.3,174.86
2026-06-04 10:09:27.000,drone_001,CRUISING,62.2,202.52
2026-06-04 10:09:27.000,drone_002,CRUISING,57.2,186.94
2026-06-04 10:09:28.000,drone_001,CRUISING,62.1,199.3
2026-06-04 10:09:28.000,drone_002,CRUISING,57.1,187.06
2026-06-04 10:09:29.000,drone_001,CRUISING,62.1,199.29
2026-06-04 10:09:29.000,drone_002,CRUISING,57.1,177.27
2026-06-04 10:09:30.000,drone_001,CRUISING,62.0,200.89
2026-06-04 10:09:30.000,drone_002,CRUISING,57.0,173.8
2026-06-04 10:09:31.000,drone_001,LANDING,61.9,203.43
2026-06-04 10:09:31.000,drone_002,LANDING,56.9,184.42
2026-06-04 10:09:32.000,drone_001,LANDING,61.9,196.96
2026-06-04 10:09:32.000,drone_002,LANDING,56.9,183.14
2026-06-04 10:09:33.000,drone_001,LANDING,61.8,200.68
2026-06-04 10:09:33.000,drone_002,LANDING,56.8,175.4
2026-06-04 10:09:34.000,drone_001,LANDING,61.7,191.02
2026-06-04 10:09:34.000,drone_002,LANDING,56.7,183.32
2026-06-04 10:09:35.000,drone_001,LANDING,61.7,197.94
2026-06-04 10:09:35.000,drone_002,LANDING,56.7,182.96
2026-06-04 10:09:36.000,drone_001,LANDING,61.6,203.99
2026-06-04 10:09:36.000,drone_002,LANDING,56.6,177.85
2026-06-04 10:09:37.000,drone_001,LANDING,61.5,196.61
2026-06-04 10:09:37.000,drone_002,LANDING,56.5,188.6
2026-06-04 10:09:38.000,drone_001,LANDING,61.5,199.67
2026-06-04 10:09:38.000,drone_002,LANDING,56.5,178.86
2026-06-04 10:09:39.000,drone_001,LANDING,61.4,194.5
2026-06-04 10:09:39.000,drone_002,LANDING,56.4,183.8
2026-06-04 10:09:40.000,drone_001,LANDING,61.3,197.76
2026-06-04 10:09:40.000,drone_002,LANDING,56.3,178.52
2026-06-04 10:09:41.000,drone_001,LANDING,61.3,195.96
2026-06-04 10:09:41.000,drone_002,LANDING,56.3,186.84
2026-06-04 10:09:42.000,drone_001,LANDING,61.2,205.61
2026-06-04 10:09:42.000,drone_002,LANDING,56.2,172.3
2026-06-04 10:09:43.000,drone_001,LANDING,61.1,199.98
2026-06-04 10:09:43.000,drone_002,LANDING,56.1,188.04
2026-06-04 10:09:44.000,drone_001,LANDING,61.1,192.77
2026-06-04 10:09:44.000,drone_002,LANDING,56.1,176.7
2026-06-04 10:09:45.000,drone_001,LANDING,61.0,192.13
2026-06-04 10:09:45.000,drone_002,LANDING,56.0,185.88
2026-06-04 10:09:46.000,drone_001,LANDING,60.9,193.51
2026-06-04 10:09:46.000,drone_002,LANDING,55.9,175.34
2026-06-04 10:09:47.000,drone_001,LANDING,60.9,194.22
2026-06-04 10:09:47.000,drone_002,LANDING,55.9,183.69
2026-06-04 10:09:48.000,drone_001,LANDING,60.8,192.62
2026-06-04 10:09:48.000,drone_002,LANDING,55.8,180.54
2026-06-04 10:09:49.000,drone_001,LANDING,60.7,197.06
2026-06-04 10:09:49.000,drone_002,LANDING,55.7,173.35
2026-06-04 10:09:50.000,drone_001,LANDING,60.7,193.25
2026-06-04 10:09:50.000,drone_002,LANDING,55.7,174.93
2026-06-04 10:09:51.000,drone_001,LANDING,60.6,209.46
2026-06-04 10:09:51.000,drone_002,LANDING,55.6,183.89
2026-06-04 10:09:52.000,drone_001,LANDING,60.5,208.22
2026-06-04 10:09:52.000,drone_002,LANDING,55.5,188.15
2026-06-04 10:09:53.000,drone_001,LANDING,60.5,208.72
2026-06-04 10:09:53.000,drone_002,LANDING,55.5,182.23
2026-06-04 10:09:54.000,drone_001,LANDING,60.4,204.36
2026-06-04 10:09:54.000,drone_002,LANDING,55.4,176.89
2026-06-04 10:09:55.000,drone_001,LANDING,60.3,207.4
2026-06-04 10:09:55.000,drone_002,LANDING,55.3,184.14
2026-06-04 10:09:56.000,drone_001,LANDING,60.3,196.62
2026-06-04 10:09:56.000,drone_002,LANDING,55.3,188.5
2026-06-04 10:09:57.000,drone_001,LANDING,60.2,194.68
2026-06-04 10:09:57.000,drone_002,LANDING,55.2,184.04
2026-06-04 10:09:58.000,drone_001,LANDING,60.1,199.71
2026-06-04 10:09:58.000,drone_002,LANDING,55.1,174.52
2026-06-04 10:09:59.000,drone_001,LANDING,60.1,207.15
2026-06-04 10:09:59.000,drone_002,LANDING,55.1,187.56
2026-06-04 10:10:00.000,drone_001,LANDING,60.0,207.72
2026-06-04 10:10:00.000,drone_002,LANDING,55.0,178.46
